,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
381,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The face mask is pretty much what you would expect, soft and comfortable just as advertised. This product goes above and beyond with its customer service: I found that the masks I had ordered (size L) were a bit too small for me, so I emailed their support and they send me a pack of XL masks within a week! It turns out the XL masks were slightly too big for me, but that's my fault for not looking at the measurements beforehand. If the measurements fit your face, then I would definitely recommend this product!

",0,12-Sep-20,,p,"

  The face mask is pretty much what you would expect, soft and comfortable just as advertised. This product goes above and beyond with its customer service: I found that the masks I had ordered (size L) were a bit too small for me, so I emailed their support and they send me a pack of XL masks within a week! It turns out the XL masks were slightly too big for me, but that's my fault for not looking at the measurements beforehand. If the measurements fit your face, then I would definitely recommend this product!

"
382,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These masks are very comfortable. I have ordered 9 of them because my teenage children and I like them so much, they are out first choice in masks.My children and I have to wear them all day while at school and they are comfortable. I am a teacher and my students and coworkers can hear me clearly through this mask.

",0,29-Sep-20,,p,"

  These masks are very comfortable. I have ordered 9 of them because my teenage children and I like them so much, they are out first choice in masks.My children and I have to wear them all day while at school and they are comfortable. I am a teacher and my students and coworkers can hear me clearly through this mask.

"
383,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I was happy to find extra-large masks that are really extra-large. I am so tired of so called extra-large masks that pulled on my ears all day. These fit comfortably over my nose and under my chin. They are soft and breathable as advertised. And a package of three for less than $20 makes them a good deal. A+

",0,21-Sep-20,,p,"

  I was happy to find extra-large masks that are really extra-large. I am so tired of so called extra-large masks that pulled on my ears all day. These fit comfortably over my nose and under my chin. They are soft and breathable as advertised. And a package of three for less than $20 makes them a good deal. A+

"
384,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Really like these masks (as much as I can like a mask.) They aren't gigantic and seem to work if you have a smaller adult face.  Masks seem well made and durable.

",1,5-Aug-20,,p,"

  Really like these masks (as much as I can like a mask.) They aren't gigantic and seem to work if you have a smaller adult face.  Masks seem well made and durable.

"
385,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Garbage, doesn’t even protect youI did the lighter test: where you hold a lighter in front of your face and blow. I blew the fire out every timeSo disappointed

",3,9-Jul-20,,p,"

  Garbage, doesn’t even protect youI did the lighter test: where you hold a lighter in front of your face and blow. I blew the fire out every timeSo disappointed

"
386,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These come large enough for all tall (6' - 6'7"") and solid weight men in my family. Ultra soft and comfortable. The breathability is fair...not great, but not bad either. Fits firmly under the chin and over nose with a curve area for breatheability. Easy to wash and dry repeatedly. I would buy these again.

",1,1-Aug-20,,p,"

  These come large enough for all tall (6' - 6'7"") and solid weight men in my family. Ultra soft and comfortable. The breathability is fair...not great, but not bad either. Fits firmly under the chin and over nose with a curve area for breatheability. Easy to wash and dry repeatedly. I would buy these again.

"
387,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Purchased these masks for my child’s Communion for my husband and I. Very lightweight and comfortable material. I gave it four stars because they were large on me. They fit my husband well. Women with smaller faces may have a hard time trying to keep these on. Overall, very nice feel though.

",0,25-Sep-20,,p,"

  Purchased these masks for my child’s Communion for my husband and I. Very lightweight and comfortable material. I gave it four stars because they were large on me. They fit my husband well. Women with smaller faces may have a hard time trying to keep these on. Overall, very nice feel though.

"
388,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  My first try at masks had about 5 layers of cotton, and while that may offer great protection, I could not breathe through them! These are much lighter and easier to use, fit my face and ear much better, and they are plenty thick enough to offer good protection without suffication. These are my new go-to masks.

",0,31-Jul-20,,p,"

  My first try at masks had about 5 layers of cotton, and while that may offer great protection, I could not breathe through them! These are much lighter and easier to use, fit my face and ear much better, and they are plenty thick enough to offer good protection without suffication. These are my new go-to masks.

"
389,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These are comfy masks, as far as masks can be comfy. They provide good coverage as opposed to some smaller ones that require adjustments all the time. I like how I can just put these on and never touch it again when I'm out because they stay in place and they're comfortable and soft for sensitive skin.

",0,16-Sep-20,,p,"

  These are comfy masks, as far as masks can be comfy. They provide good coverage as opposed to some smaller ones that require adjustments all the time. I like how I can just put these on and never touch it again when I'm out because they stay in place and they're comfortable and soft for sensitive skin.

"
390,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  These are soft and comfortable, and the large size fits my oversized head very well.Would have given 5 stars if they were equipped with a flexible insert to wrap over my nose and keep my glasses from fogging up, although that was not something in the description, so they are just as advertised.

",0,29-Sep-20,,p,"

  These are soft and comfortable, and the large size fits my oversized head very well.Would have given 5 stars if they were equipped with a flexible insert to wrap over my nose and keep my glasses from fogging up, although that was not something in the description, so they are just as advertised.

"
